image_id,angle,speed,red_light,obj_ahead,left_arrow,right_arrow
1742993584760_105_0,0.6875,1,0,0,0,0
1742993584986_50_0,0.0,1,0,0,0,0
1742993585236_50_0,0.0,1,0,0,0,0
1742993585450_50_0,0.0,1,0,0,0,0
1742993585687_50_0,0.0,1,0,0,0,0
1742993585882_50_0,0.0,1,0,0,0,0
1742993586081_50_0,0.0,1,0,0,0,0
1742993586281_50_0,0.0,1,0,0,0,0
1742993586481_105_0,0.6875,1,0,0,0,0
1742993586685_105_0,0.6875,1,0,0,0,0
1742993586885_105_0,0.6875,1,0,0,0,0
1742993587118_105_0,0.6875,1,0,0,0,0
1742993587317_105_0,0.6875,1,0,0,0,0
1742993587517_105_0,0.6875,1,0,0,0,0
1742993587718_105_0,0.6875,1,0,0,0,0
1742993587917_105_0,0.6875,1,0,0,0,0
1742993588118_105_0,0.6875,1,0,0,0,0
1742993588320_105_0,0.6875,1,0,0,0,0
1742993588551_105_0,0.6875,1,0,0,0,0
1742993588786_105_0,0.6875,1,0,0,0,0
1742993589017_105_0,0.6875,1,0,0,0,0
1742993589218_105_0,0.6875,1,0,0,0,0
1742993589418_105_0,0.6875,1,0,0,0,0
1742993589619_105_0,0.6875,1,0,0,0,0
1742993589818_105_0,0.6875,1,0,0,0,0
1742993590018_105_0,0.6875,1,0,0,0,0
1742993590254_105_0,0.6875,1,0,0,0,0
1742993590454_105_0,0.6875,1,0,0,0,0
1742993590654_105_0,0.6875,1,0,0,0,0
1742993590854_105_0,0.6875,1,0,0,0,0
1742993591054_105_0,0.6875,1,0,0,0,0
1742993591254_105_0,0.6875,1,0,0,0,0
1742993591470_105_0,0.6875,1,0,0,0,0
1742993591686_105_0,0.6875,1,0,0,0,0
1742993591886_105_0,0.6875,1,0,0,0,0
1742993592132_105_0,0.6875,1,0,0,0,0
1742993592354_105_0,0.6875,1,0,0,0,0
1742993592554_105_0,0.6875,1,0,0,0,0
1742993592754_105_0,0.6875,1,0,0,0,0
1742993592954_105_0,0.6875,1,0,0,0,0
1742993593154_105_0,0.6875,1,0,0,0,0
1742993593362_105_0,0.6875,1,0,0,0,0
1742993593586_105_0,0.6875,1,0,0,0,0
1742993593786_105_0,0.6875,1,0,0,0,0
1742993593986_105_0,0.6875,1,0,0,0,0
1742993594186_105_0,0.6875,1,0,0,0,0
1742993594386_105_0,0.6875,1,0,0,0,0
1742993594587_105_0,0.6875,1,0,0,0,0
1742993594823_105_0,0.6875,1,0,0,0,0
1742993595022_105_0,0.6875,1,0,0,0,0
1742993595222_105_0,0.6875,1,0,0,0,0
1742993595422_105_0,0.6875,1,0,0,0,0
1742993595623_105_0,0.6875,1,0,0,0,0
1742993595822_105_0,0.6875,1,0,0,0,0
1742993596041_105_0,0.6875,1,0,0,0,0
1742993596255_105_0,0.6875,1,0,0,0,0
1742993596454_105_0,0.6875,1,0,0,0,0
1742993596655_105_0,0.6875,1,0,0,0,0
1742993596855_105_0,0.6875,1,0,0,0,0
1742993597090_105_0,0.6875,1,0,0,0,0
1742993602447_105_0,0.6875,1,0,0,0,0
1742993602670_105_0,0.6875,1,0,0,0,0
1742993602904_105_0,0.6875,1,0,0,0,0
1742993603160_105_0,0.6875,1,0,0,0,0
1742993603360_105_0,0.6875,1,0,0,0,0
1742993603560_105_0,0.6875,1,0,0,0,0
1742993603760_105_0,0.6875,1,0,0,0,0
1742993603960_105_0,0.6875,1,0,0,0,0
1742993604196_105_0,0.6875,1,0,0,0,0
1742993604396_105_0,0.6875,1,0,0,0,0
1742993604597_105_0,0.6875,1,0,0,0,0
1742993604796_105_0,0.6875,1,0,0,0,0
1742993605028_105_0,0.6875,1,0,0,0,0
1742993605228_105_0,0.6875,1,0,0,0,0
1742993605429_105_0,0.6875,1,0,0,0,0
1742993605628_105_0,0.6875,1,0,0,0,0
1742993605828_105_0,0.6875,1,0,0,0,0
1742993606030_105_0,0.6875,1,0,0,0,0
1742993606228_105_0,0.6875,1,0,0,0,0
1742993606464_105_0,0.6875,1,0,0,0,0
1742993606665_105_0,0.6875,1,0,0,0,0
1742993606897_105_0,0.6875,1,0,0,0,0
1742993607128_105_0,0.6875,1,0,0,0,0
1742993607368_105_0,0.6875,1,0,0,0,0
1742993607564_105_0,0.6875,1,0,0,0,0
1742993607764_105_0,0.6875,1,0,0,0,0
1742993607964_105_0,0.6875,1,0,0,0,0
1742993608164_105_0,0.6875,1,0,0,0,0
1742993608396_105_0,0.6875,1,0,0,0,0
1742993608599_105_0,0.6875,1,0,0,0,0
1742993608832_105_0,0.6875,1,0,0,0,0
1742993609028_105_0,0.6875,1,0,0,0,0
1742993609228_105_0,0.6875,1,0,0,0,0
1742993609433_105_0,0.6875,1,0,0,0,0
1742993609633_105_0,0.6875,1,0,0,0,0
1742993609837_105_0,0.6875,1,0,0,0,0
1742993610065_105_0,0.6875,1,0,0,0,0
1742993610268_105_0,0.6875,1,0,0,0,0
1742993610496_105_0,0.6875,1,0,0,0,0
1742993610696_105_0,0.6875,1,0,0,0,0
1742993610897_105_0,0.6875,1,0,0,0,0
1742993611096_105_0,0.6875,1,0,0,0,0
1742993611297_105_0,0.6875,1,0,0,0,0
1742993611497_105_0,0.6875,1,0,0,0,0
1742993611697_105_0,0.6875,1,0,0,0,0
1742993611933_105_0,0.6875,1,0,0,0,0
1742993612133_105_0,0.6875,1,0,0,0,0
1742993612334_105_0,0.6875,1,0,0,0,0
1742993612533_105_0,0.6875,1,0,0,0,0
1742993612733_105_0,0.6875,1,0,0,0,0
1742993612933_105_0,0.6875,1,0,0,0,0
1742993613136_105_0,0.6875,1,0,0,0,0
1742993613365_105_0,0.6875,1,0,0,0,0
1742993613565_105_0,0.6875,1,0,0,0,0
1742993613765_105_0,0.6875,1,0,0,0,0
1742993613965_105_0,0.6875,1,0,0,0,0
1742993614165_105_0,0.6875,1,0,0,0,0
1742993614365_105_0,0.6875,1,0,0,0,0
1742993614569_105_0,0.6875,1,0,0,0,0
1742993614801_105_0,0.6875,1,0,0,0,0
1742993615033_105_0,0.6875,1,0,0,0,0
1742993615233_105_0,0.6875,1,0,0,0,0
1742993615469_105_0,0.6875,1,0,0,0,0
1742993615669_105_0,0.6875,1,0,0,0,0
1742993615883_105_0,0.6875,1,0,0,0,0
1742993616104_105_0,0.6875,1,0,0,0,0
1742993621864_105_0,0.6875,1,0,0,0,0
1742993622070_105_0,0.6875,1,0,0,0,0
1742993622283_105_0,0.6875,1,0,0,0,0
1742993622613_105_0,0.6875,1,0,0,0,0
1742993622839_105_0,0.6875,1,0,0,0,0
1742993623039_105_0,0.6875,1,0,0,0,0
1742993623271_105_0,0.6875,1,0,0,0,0
1742993623474_105_0,0.6875,1,0,0,0,0
1742993623674_105_0,0.6875,1,0,0,0,0
1742993623874_105_0,0.6875,1,0,0,0,0
1742993624074_105_0,0.6875,1,0,0,0,0
1742993624275_105_0,0.6875,1,0,0,0,0
1742993624507_105_0,0.6875,1,0,0,0,0
1742993624738_105_0,0.6875,1,0,0,0,0
1742993624939_105_0,0.6875,1,0,0,0,0
1742993625139_105_0,0.6875,1,0,0,0,0
1742993625339_105_0,0.6875,1,0,0,0,0
1742993625539_105_0,0.6875,1,0,0,0,0
1742993625739_105_0,0.6875,1,0,0,0,0
1742993625975_105_0,0.6875,1,0,0,0,0
1742993626207_105_0,0.6875,1,0,0,0,0
1742993626643_105_0,0.6875,1,0,0,0,0
1742993626843_105_0,0.6875,1,0,0,0,0
1742993627043_105_0,0.6875,1,0,0,0,0
1742993627245_105_0,0.6875,1,0,0,0,0
1742993627443_105_0,0.6875,1,0,0,0,0
1742993627675_105_0,0.6875,1,0,0,0,0
1742993627907_105_0,0.6875,1,0,0,0,0
1742993628107_105_0,0.6875,1,0,0,0,0
1742993628307_105_0,0.6875,1,0,0,0,0
1742993628507_105_0,0.6875,1,0,0,0,0
1742993628707_105_0,0.6875,1,0,0,0,0
1742993628912_105_0,0.6875,1,0,0,0,0
1742993629143_105_0,0.6875,1,0,0,0,0
1742993629344_105_0,0.6875,1,0,0,0,0
1742993629543_105_0,0.6875,1,0,0,0,0
1742993629743_105_0,0.6875,1,0,0,0,0
1742993629943_105_0,0.6875,1,0,0,0,0
1742993630144_105_0,0.6875,1,0,0,0,0
1742993630345_105_0,0.6875,1,0,0,0,0
1742993630576_105_0,0.6875,1,0,0,0,0
1742993630812_105_0,0.6875,1,0,0,0,0
1742993631012_105_0,0.6875,1,0,0,0,0
1742993631211_105_0,0.6875,1,0,0,0,0
1742993631411_105_0,0.6875,1,0,0,0,0
1742993631612_105_0,0.6875,1,0,0,0,0
1742993631811_105_0,0.6875,1,0,0,0,0
1742993632013_105_0,0.6875,1,0,0,0,0
1742993632244_105_0,0.6875,1,0,0,0,0
1742993632480_105_0,0.6875,1,0,0,0,0
1742993632680_105_0,0.6875,1,0,0,0,0
1742993632880_105_0,0.6875,1,0,0,0,0
1742993633080_105_0,0.6875,1,0,0,0,0
1742993633280_105_0,0.6875,1,0,0,0,0
1742993633512_105_0,0.6875,1,0,0,0,0
1742993633745_105_0,0.6875,1,0,0,0,0
1742993633980_105_0,0.6875,1,0,0,0,0
1742993634212_105_0,0.6875,1,0,0,0,0
1742993640150_105_0,0.6875,1,0,0,0,0
1742993640431_105_0,0.6875,1,0,0,0,0
1742993640663_105_0,0.6875,1,0,0,0,0
1742993640885_105_0,0.6875,1,0,0,0,0
1742993641085_105_0,0.6875,1,0,0,0,0
1742993641320_105_0,0.6875,1,0,0,0,0
1742993641549_105_0,0.6875,1,0,0,0,0
1742993641785_105_0,0.6875,1,0,0,0,0
1742993641985_105_0,0.6875,1,0,0,0,0
1742993642188_105_0,0.6875,1,0,0,0,0
1742993642386_105_0,0.6875,1,0,0,0,0
1742993642585_105_0,0.6875,1,0,0,0,0
1742993642817_105_0,0.6875,1,0,0,0,0
