image_id,angle,speed,red_light,obj_ahead,left_arrow,right_arrow
1742312664286_105_35,0.6875,1,0,0,0,0
1742312664678_110_35,0.75,1,0,0,0,0
1742312665113_105_35,0.6875,1,0,0,0,0
1742312665482_100_35,0.625,1,0,0,0,0
1742312665881_100_35,0.625,1,0,0,0,0
1742312666249_110_35,0.75,1,0,0,0,0
1742312666629_115_35,0.8125,1,0,0,0,0
1742312666981_115_35,0.8125,1,0,0,0,0
1742312667329_110_35,0.75,1,0,0,0,0
1742312667741_100_35,0.625,1,0,0,0,0
1742312668117_100_35,0.625,1,0,0,0,0
1742312668481_95_35,0.5625,1,0,0,0,0
1742312668849_90_35,0.5,1,0,0,0,0
1742312669217_85_35,0.4375,1,0,0,0,0
1742312669551_85_35,0.4375,1,0,0,0,0
1742312669918_85_35,0.4375,1,0,0,0,0
1742312670292_90_35,0.5,1,0,0,0,0
1742312670649_90_35,0.5,1,0,0,0,0
1742312671017_95_35,0.5625,1,0,0,0,0
1742312671390_95_35,0.5625,1,0,0,0,0
1742312671751_90_35,0.5,1,0,0,0,0
1742312672118_90_35,0.5,1,0,0,0,0
1742312672489_90_35,0.5,1,0,0,0,0
1742312672855_85_35,0.4375,1,0,0,0,0
1742312673218_80_35,0.375,1,0,0,0,0
1742312673586_80_35,0.375,1,0,0,0,0
1742312673955_85_35,0.4375,1,0,0,0,0
1742312674318_85_35,0.4375,1,0,0,0,0
1742312674686_85_35,0.4375,1,0,0,0,0
1742312675054_85_35,0.4375,1,0,0,0,0
1742312675422_80_35,0.375,1,0,0,0,0
1742312675790_75_35,0.3125,1,0,0,0,0
1742312676157_70_35,0.25,1,0,0,0,0
1742312676522_70_35,0.25,1,0,0,0,0
1742312676886_65_35,0.1875,1,0,0,0,0
1742312677222_60_35,0.125,1,0,0,0,0
1742312677587_60_35,0.125,1,0,0,0,0
1742312677955_70_35,0.25,1,0,0,0,0
1742312678322_75_35,0.3125,1,0,0,0,0
1742312678690_80_35,0.375,1,0,0,0,0
1742312679023_70_35,0.25,1,0,0,0,0
1742312679391_65_35,0.1875,1,0,0,0,0
1742312679791_65_35,0.1875,1,0,0,0,0
1742312680155_65_35,0.1875,1,0,0,0,0
1742312680523_65_35,0.1875,1,0,0,0,0
1742312680923_60_35,0.125,1,0,0,0,0
1742312681291_60_35,0.125,1,0,0,0,0
1742312681659_60_35,0.125,1,0,0,0,0
1742312682024_70_35,0.25,1,0,0,0,0
1742312682391_70_35,0.25,1,0,0,0,0
1742312682766_55_35,0.0625,1,0,0,0,0
1742312683128_60_35,0.125,1,0,0,0,0
1742312683519_65_35,0.1875,1,0,0,0,0
1742312683916_65_35,0.1875,1,0,0,0,0
1742312684322_75_35,0.3125,1,0,0,0,0
1742312684736_75_35,0.3125,1,0,0,0,0
1742312685127_65_35,0.1875,1,0,0,0,0
1742312685491_60_35,0.125,1,0,0,0,0
1742312685859_60_35,0.125,1,0,0,0,0
1742312686192_60_35,0.125,1,0,0,0,0
1742312686528_60_35,0.125,1,0,0,0,0
1742312686895_60_35,0.125,1,0,0,0,0
1742312687260_70_35,0.25,1,0,0,0,0
1742312687596_70_35,0.25,1,0,0,0,0
1742312687960_70_35,0.25,1,0,0,0,0
1742312688328_70_35,0.25,1,0,0,0,0
1742312688696_75_35,0.3125,1,0,0,0,0
1742312689043_75_35,0.3125,1,0,0,0,0
1742312689396_75_35,0.3125,1,0,0,0,0
1742312689796_80_35,0.375,1,0,0,0,0
1742312690137_85_35,0.4375,1,0,0,0,0
1742312690496_90_35,0.5,1,0,0,0,0
1742312690865_90_35,0.5,1,0,0,0,0
1742312691228_90_35,0.5,1,0,0,0,0
1742312691596_90_35,0.5,1,0,0,0,0
1742312691964_90_35,0.5,1,0,0,0,0
1742312692334_95_35,0.5625,1,0,0,0,0
1742312692696_95_35,0.5625,1,0,0,0,0
1742312693065_95_35,0.5625,1,0,0,0,0
1742312693433_100_35,0.625,1,0,0,0,0
1742312693797_100_35,0.625,1,0,0,0,0
1742312694165_85_35,0.4375,1,0,0,0,0
1742312694533_85_35,0.4375,1,0,0,0,0
1742312694901_85_35,0.4375,1,0,0,0,0
1742312695265_95_35,0.5625,1,0,0,0,0
1742312695633_95_35,0.5625,1,0,0,0,0
1742312696001_90_35,0.5,1,0,0,0,0
1742312696365_90_35,0.5,1,0,0,0,0
1742312696733_95_35,0.5625,1,0,0,0,0
1742312697101_100_35,0.625,1,0,0,0,0
1742312697465_105_35,0.6875,1,0,0,0,0
1742312697833_110_35,0.75,1,0,0,0,0
1742312698169_110_35,0.75,1,0,0,0,0
1742312698508_105_35,0.6875,1,0,0,0,0
1742312698901_105_35,0.6875,1,0,0,0,0
1742312699269_110_35,0.75,1,0,0,0,0
1742312699634_105_35,0.6875,1,0,0,0,0
1742312699977_100_35,0.625,1,0,0,0,0
1742312700334_100_35,0.625,1,0,0,0,0
1742312700702_100_35,0.625,1,0,0,0,0
1742312701070_100_35,0.625,1,0,0,0,0
1742312701438_105_35,0.6875,1,0,0,0,0
1742312701808_100_35,0.625,1,0,0,0,0
1742312702170_100_35,0.625,1,0,0,0,0
1742312702538_105_35,0.6875,1,0,0,0,0
1742312702902_105_35,0.6875,1,0,0,0,0
1742312703270_105_35,0.6875,1,0,0,0,0
1742312703639_115_35,0.8125,1,0,0,0,0
1742312704006_110_35,0.75,1,0,0,0,0
1742312704370_105_35,0.6875,1,0,0,0,0
1742312704739_110_35,0.75,1,0,0,0,0
1742312705106_110_35,0.75,1,0,0,0,0
1742312705471_110_35,0.75,1,0,0,0,0
1742312705844_105_35,0.6875,1,0,0,0,0
1742312706207_105_35,0.6875,1,0,0,0,0
1742312706574_110_35,0.75,1,0,0,0,0
1742312706938_110_35,0.75,1,0,0,0,0
1742312707307_110_35,0.75,1,0,0,0,0
1742312707675_110_35,0.75,1,0,0,0,0
1742312708039_100_35,0.625,1,0,0,0,0
1742312708440_100_35,0.625,1,0,0,0,0
1742312708807_105_35,0.6875,1,0,0,0,0
1742312709175_105_35,0.6875,1,0,0,0,0
1742312709543_100_35,0.625,1,0,0,0,0
1742312709907_100_35,0.625,1,0,0,0,0
1742312710275_105_35,0.6875,1,0,0,0,0
1742312710643_105_35,0.6875,1,0,0,0,0
1742312711009_110_35,0.75,1,0,0,0,0
1742312711375_115_35,0.8125,1,0,0,0,0
1742312711743_115_35,0.8125,1,0,0,0,0
1742312712111_110_35,0.75,1,0,0,0,0
1742312712476_110_35,0.75,1,0,0,0,0
1742312712844_105_35,0.6875,1,0,0,0,0
1742312713211_105_35,0.6875,1,0,0,0,0
1742312713575_105_35,0.6875,1,0,0,0,0
1742312713920_105_35,0.6875,1,0,0,0,0
1742312714312_95_35,0.5625,1,0,0,0,0
1742312714680_95_35,0.5625,1,0,0,0,0
1742312715044_100_35,0.625,1,0,0,0,0
1742312715412_100_35,0.625,1,0,0,0,0
1742312715780_100_35,0.625,1,0,0,0,0
1742312716145_95_35,0.5625,1,0,0,0,0
1742312716512_90_35,0.5,1,0,0,0,0
1742312716886_85_35,0.4375,1,0,0,0,0
1742312717281_85_35,0.4375,1,0,0,0,0
1742312717648_85_35,0.4375,1,0,0,0,0
1742312718012_85_35,0.4375,1,0,0,0,0
1742312718380_85_35,0.4375,1,0,0,0,0
1742312718749_85_35,0.4375,1,0,0,0,0
1742312719149_95_35,0.5625,1,0,0,0,0
1742312719548_90_35,0.5,1,0,0,0,0
1742312719912_90_35,0.5,1,0,0,0,0
1742312720291_85_35,0.4375,1,0,0,0,0
1742312720649_85_35,0.4375,1,0,0,0,0
1742312721017_90_35,0.5,1,0,0,0,0
1742312721381_90_35,0.5,1,0,0,0,0
1742312721749_90_35,0.5,1,0,0,0,0
1742312722117_90_35,0.5,1,0,0,0,0
1742312722481_85_35,0.4375,1,0,0,0,0
1742312722849_80_35,0.375,1,0,0,0,0
1742312723217_70_35,0.25,1,0,0,0,0
1742312723586_65_35,0.1875,1,0,0,0,0
1742312723950_60_35,0.125,1,0,0,0,0
1742312724318_60_35,0.125,1,0,0,0,0
1742312724685_70_35,0.25,1,0,0,0,0
1742312725050_75_35,0.3125,1,0,0,0,0
1742312725418_75_35,0.3125,1,0,0,0,0
1742312725817_65_35,0.1875,1,0,0,0,0
1742312726185_60_35,0.125,1,0,0,0,0
1742312726553_60_35,0.125,1,0,0,0,0
1742312726919_60_35,0.125,1,0,0,0,0
1742312727317_70_35,0.25,1,0,0,0,0
1742312727686_70_35,0.25,1,0,0,0,0
1742312728054_65_35,0.1875,1,0,0,0,0
1742312728418_65_35,0.1875,1,0,0,0,0
1742312728821_70_35,0.25,1,0,0,0,0
1742312729186_70_35,0.25,1,0,0,0,0
1742312729554_70_35,0.25,1,0,0,0,0
1742312729922_75_35,0.3125,1,0,0,0,0
1742312730322_75_35,0.3125,1,0,0,0,0
1742312730686_65_35,0.1875,1,0,0,0,0
1742312731054_65_35,0.1875,1,0,0,0,0
1742312731423_65_35,0.1875,1,0,0,0,0
1742312731829_65_35,0.1875,1,0,0,0,0
1742312732190_65_35,0.1875,1,0,0,0,0
1742312732555_65_35,0.1875,1,0,0,0,0
1742312732896_60_35,0.125,1,0,0,0,0
1742312733266_65_35,0.1875,1,0,0,0,0
1742312733655_70_35,0.25,1,0,0,0,0
1742312734023_70_35,0.25,1,0,0,0,0
1742312734391_65_35,0.1875,1,0,0,0,0
1742312734759_65_35,0.1875,1,0,0,0,0
1742312735126_70_35,0.25,1,0,0,0,0
1742312735491_70_35,0.25,1,0,0,0,0
1742312735859_70_35,0.25,1,0,0,0,0
1742312736224_70_35,0.25,1,0,0,0,0
1742312736591_70_35,0.25,1,0,0,0,0
1742312736959_75_35,0.3125,1,0,0,0,0
1742312737360_80_35,0.375,1,0,0,0,0
1742312737727_80_35,0.375,1,0,0,0,0
1742312738092_90_35,0.5,1,0,0,0,0
1742312738492_95_35,0.5625,1,0,0,0,0
