image_id,angle,speed,red_light,obj_ahead,left_arrow,right_arrow
1742325194841_105_0,0.6875,1,0,0,0,0
1742325195279_105_0,0.6875,1,0,0,0,0
1742325195710_105_0,0.6875,1,0,0,0,0
1742325196146_105_0,0.6875,1,0,0,0,0
1742325196552_105_0,0.6875,1,0,0,0,0
1742325196946_105_0,0.6875,1,0,0,0,0
1742325197360_105_0,0.6875,1,0,0,0,0
1742325197778_105_0,0.6875,1,0,0,0,0
1742325198246_105_0,0.6875,1,0,0,0,0
1742325198680_105_0,0.6875,1,0,0,0,0
1742325199081_105_0,0.6875,1,0,0,0,0
1742325199477_105_0,0.6875,1,0,0,0,0
1742325199877_105_0,0.6875,1,0,0,0,0
1742325200277_105_0,0.6875,1,0,0,0,0
1742325200678_105_0,0.6875,1,0,0,0,0
1742325201078_105_0,0.6875,1,0,0,0,0
1742325201514_105_0,0.6875,1,0,0,0,0
1742325201914_105_0,0.6875,1,0,0,0,0
1742325202314_105_0,0.6875,1,0,0,0,0
1742325202714_105_0,0.6875,1,0,0,0,0
1742325203115_105_0,0.6875,1,0,0,0,0
1742325203516_105_0,0.6875,1,0,0,0,0
1742325203914_105_0,0.6875,1,0,0,0,0
1742325204314_105_0,0.6875,1,0,0,0,0
1742325204750_105_0,0.6875,1,0,0,0,0
1742325205150_105_0,0.6875,1,0,0,0,0
1742325211506_105_0,0.6875,1,0,0,0,0
1742325211956_105_0,0.6875,1,0,0,0,0
1742325212388_105_0,0.6875,1,0,0,0,0
1742325212788_105_0,0.6875,1,0,0,0,0
1742325213187_105_0,0.6875,1,0,0,0,0
1742325213587_105_0,0.6875,1,0,0,0,0
1742325213988_105_0,0.6875,1,0,0,0,0
1742325214388_105_0,0.6875,1,0,0,0,0
1742325214787_105_0,0.6875,1,0,0,0,0
1742325215188_105_0,0.6875,1,0,0,0,0
1742325215588_105_0,0.6875,1,0,0,0,0
1742325215988_105_0,0.6875,1,0,0,0,0
1742325216424_105_0,0.6875,1,0,0,0,0
1742325216824_105_0,0.6875,1,0,0,0,0
1742325217224_105_0,0.6875,1,0,0,0,0
1742325217624_105_0,0.6875,1,0,0,0,0
1742325218024_105_0,0.6875,1,0,0,0,0
1742325218424_105_0,0.6875,1,0,0,0,0
1742325218856_105_0,0.6875,1,0,0,0,0
1742325219256_105_0,0.6875,1,0,0,0,0
1742325219656_105_0,0.6875,1,0,0,0,0
1742325220092_105_0,0.6875,1,0,0,0,0
1742325220493_105_0,0.6875,1,0,0,0,0
1742325220892_105_0,0.6875,1,0,0,0,0
1742325221296_105_0,0.6875,1,0,0,0,0
1742325221693_105_0,0.6875,1,0,0,0,0
1742325222130_105_0,0.6875,1,0,0,0,0
1742325222526_105_0,0.6875,1,0,0,0,0
1742325222925_105_0,0.6875,1,0,0,0,0
1742325223325_105_0,0.6875,1,0,0,0,0
1742325223761_105_0,0.6875,1,0,0,0,0
1742325224161_105_0,0.6875,1,0,0,0,0
1742325224560_105_0,0.6875,1,0,0,0,0
1742325224962_105_0,0.6875,1,0,0,0,0
1742325225361_105_0,0.6875,1,0,0,0,0
1742325236586_105_0,0.6875,1,0,0,0,0
1742325237067_105_0,0.6875,1,0,0,0,0
1742325237503_105_0,0.6875,1,0,0,0,0
1742325237903_105_0,0.6875,1,0,0,0,0
1742325238303_105_0,0.6875,1,0,0,0,0
1742325238703_105_0,0.6875,1,0,0,0,0
1742325239103_105_0,0.6875,1,0,0,0,0
1742325239535_105_0,0.6875,1,0,0,0,0
1742325239935_105_0,0.6875,1,0,0,0,0
1742325240335_105_0,0.6875,1,0,0,0,0
1742325240735_105_0,0.6875,1,0,0,0,0
1742325241171_105_0,0.6875,1,0,0,0,0
1742325241571_105_0,0.6875,1,0,0,0,0
1742325241971_105_0,0.6875,1,0,0,0,0
1742325242371_105_0,0.6875,1,0,0,0,0
1742325242772_105_0,0.6875,1,0,0,0,0
1742325243171_105_0,0.6875,1,0,0,0,0
1742325243603_105_0,0.6875,1,0,0,0,0
1742325244004_105_0,0.6875,1,0,0,0,0
1742325244407_105_0,0.6875,1,0,0,0,0
1742325244808_105_0,0.6875,1,0,0,0,0
1742325245213_105_0,0.6875,1,0,0,0,0
1742325245640_105_0,0.6875,1,0,0,0,0
1742325246040_105_0,0.6875,1,0,0,0,0
1742325246440_105_0,0.6875,1,0,0,0,0
1742325246841_105_0,0.6875,1,0,0,0,0
1742325247308_105_0,0.6875,1,0,0,0,0
1742325247710_105_0,0.6875,1,0,0,0,0
1742325248113_105_0,0.6875,1,0,0,0,0
1742325248508_105_0,0.6875,1,0,0,0,0
1742325248908_105_0,0.6875,1,0,0,0,0
1742325249308_105_0,0.6875,1,0,0,0,0
1742325249708_105_0,0.6875,1,0,0,0,0
1742325250147_105_0,0.6875,1,0,0,0,0
1742325250544_105_0,0.6875,1,0,0,0,0
1742325250944_105_0,0.6875,1,0,0,0,0
1742325251345_105_0,0.6875,1,0,0,0,0
1742325251745_105_0,0.6875,1,0,0,0,0
1742325252145_105_0,0.6875,1,0,0,0,0
1742325252545_105_0,0.6875,1,0,0,0,0
