image_id,angle,speed,red_light,obj_ahead,left_arrow,right_arrow
1742993066056_105_0,0.6875,0,1,0,0,0
1742993066293_105_0,0.6875,0,1,0,0,0
1742993066600_105_0,0.6875,0,1,0,0,0
1742993066809_105_0,0.6875,0,1,0,0,0
1742993067070_105_0,0.6875,0,1,0,0,0
1742993067305_105_0,0.6875,0,1,0,0,0
1742993067547_105_0,0.6875,0,1,0,0,0
1742993067774_105_0,0.6875,0,1,0,0,0
1742993067974_105_0,0.6875,0,1,0,0,0
1742993068211_105_0,0.6875,0,1,0,0,0
1742993068470_105_0,0.6875,0,1,0,0,0
1742993068704_105_0,0.6875,0,1,0,0,0
1742993068938_105_0,0.6875,0,1,0,0,0
1742993069204_105_0,0.6875,0,1,0,0,0
1742993069439_105_0,0.6875,0,1,0,0,0
1742993069673_105_0,0.6875,0,1,0,0,0
1742993069882_105_0,0.6875,0,1,0,0,0
1742993070110_105_0,0.6875,0,1,0,0,0
1742993070336_105_0,0.6875,0,1,0,0,0
1742993070585_105_0,0.6875,0,1,0,0,0
1742993070808_105_0,0.6875,0,1,0,0,0
1742993071008_105_0,0.6875,0,1,0,0,0
1742993071206_105_0,0.6875,0,1,0,0,0
1742993071404_105_0,0.6875,0,1,0,0,0
1742993071605_105_0,0.6875,0,1,0,0,0
1742993071804_105_0,0.6875,0,1,0,0,0
1742993072036_105_0,0.6875,0,1,0,0,0
1742993072273_105_0,0.6875,0,1,0,0,0
1742993072505_105_0,0.6875,0,1,0,0,0
1742993072747_105_0,0.6875,0,1,0,0,0
1742993072980_105_0,0.6875,0,1,0,0,0
1742993073207_105_0,0.6875,0,1,0,0,0
1742993073406_105_0,0.6875,0,1,0,0,0
1742993073642_105_0,0.6875,0,1,0,0,0
1742993073873_105_0,0.6875,0,1,0,0,0
1742993074105_105_0,0.6875,0,1,0,0,0
1742993074344_105_0,0.6875,0,1,0,0,0
1742993074579_105_0,0.6875,0,1,0,0,0
1742993075414_105_0,0.6875,0,1,0,0,0
1742993075646_105_0,0.6875,0,1,0,0,0
1742993075879_105_0,0.6875,0,1,0,0,0
1742993076109_105_0,0.6875,0,1,0,0,0
1742993076309_105_0,0.6875,0,1,0,0,0
1742993076909_105_0,0.6875,0,1,0,0,0
1742993077109_105_0,0.6875,0,1,0,0,0
1742993077309_105_0,0.6875,0,1,0,0,0
1742993077509_105_0,0.6875,0,1,0,0,0
1742993077709_105_0,0.6875,0,1,0,0,0
1742993077909_105_0,0.6875,0,1,0,0,0
1742993078109_105_0,0.6875,0,1,0,0,0
1742993078310_105_0,0.6875,0,1,0,0,0
1742993078541_105_0,0.6875,0,1,0,0,0
1742993078747_105_0,0.6875,0,1,0,0,0
1742993078941_105_0,0.6875,0,1,0,0,0
1742993079141_105_0,0.6875,0,1,0,0,0
1742993079341_105_0,0.6875,0,1,0,0,0
1742993079541_105_0,0.6875,0,1,0,0,0
1742993079941_105_0,0.6875,0,1,0,0,0
1742993080143_105_0,0.6875,0,1,0,0,0
1742993080355_105_0,0.6875,0,1,0,0,0
1742993080578_105_0,0.6875,0,1,0,0,0
1742993080850_105_0,0.6875,0,1,0,0,0
1742993081109_105_0,0.6875,0,1,0,0,0
1742993081546_105_0,0.6875,0,1,0,0,0
1742993081746_105_0,0.6875,0,1,0,0,0
1742993081963_105_0,0.6875,0,1,0,0,0
1742993082210_105_0,0.6875,0,1,0,0,0
1742993082411_105_0,0.6875,0,1,0,0,0
1742993082646_105_0,0.6875,0,1,0,0,0
1742993083078_105_0,0.6875,0,1,0,0,0
1742993083278_105_0,0.6875,0,1,0,0,0
1742993083479_105_0,0.6875,0,1,0,0,0
1742993083683_105_0,0.6875,0,1,0,0,0
1742993083915_105_0,0.6875,0,1,0,0,0
1742993084146_105_0,0.6875,0,1,0,0,0
1742993084614_105_0,0.6875,0,1,0,0,0
1742993084846_105_0,0.6875,0,1,0,0,0
1742993085046_105_0,0.6875,0,1,0,0,0
