image_id,angle,speed,red_light,obj_ahead,left_arrow,right_arrow
1742995075991_105_0,0.6875,0,1,0,0,0
1742995076231_105_0,0.6875,0,1,0,0,0
1742995076465_105_0,0.6875,0,1,0,0,0
1742995076690_105_0,0.6875,0,1,0,0,0
1742995076931_105_0,0.6875,0,1,0,0,0
1742995077122_105_0,0.6875,0,1,0,0,0
1742995077322_105_0,0.6875,0,1,0,0,0
1742995077522_105_0,0.6875,0,1,0,0,0
1742995077722_105_0,0.6875,0,1,0,0,0
1742995077922_105_0,0.6875,0,1,0,0,0
1742995078154_105_0,0.6875,0,1,0,0,0
1742995078361_105_0,0.6875,0,1,0,0,0
1742995078554_105_0,0.6875,0,1,0,0,0
1742995078754_105_0,0.6875,0,1,0,0,0
1742995078990_105_0,0.6875,0,1,0,0,0
1742995079190_105_0,0.6875,0,1,0,0,0
1742995079390_105_0,0.6875,0,1,0,0,0
1742995079590_105_0,0.6875,0,1,0,0,0
1742995079829_105_0,0.6875,0,1,0,0,0
1742995080022_105_0,0.6875,0,1,0,0,0
1742995080222_105_0,0.6875,0,1,0,0,0
1742995080422_105_0,0.6875,0,1,0,0,0
1742995080622_105_0,0.6875,0,1,0,0,0
1742995080823_105_0,0.6875,0,1,0,0,0
1742995081022_105_0,0.6875,0,1,0,0,0
1742995081223_105_0,0.6875,0,1,0,0,0
1742995081423_105_0,0.6875,0,1,0,0,0
1742995081658_105_0,0.6875,0,1,0,0,0
1742995081858_105_0,0.6875,0,1,0,0,0
1742995082058_105_0,0.6875,0,1,0,0,0
1742995082258_105_0,0.6875,0,1,0,0,0
1742995082458_105_0,0.6875,0,1,0,0,0
1742995082659_105_0,0.6875,0,1,0,0,0
1742995082859_105_0,0.6875,0,1,0,0,0
1742995083062_105_0,0.6875,0,1,0,0,0
1742995083259_105_0,0.6875,0,1,0,0,0
1742995083458_105_0,0.6875,0,1,0,0,0
1742995083659_105_0,0.6875,0,1,0,0,0
1742995083891_105_0,0.6875,0,1,0,0,0
1742995089890_105_0,0.6875,0,1,0,0,0
1742995090135_105_0,0.6875,0,1,0,0,0
1742995090352_105_0,0.6875,0,1,0,0,0
1742995090696_105_0,0.6875,0,1,0,0,0
1742995090896_105_0,0.6875,0,1,0,0,0
1742995091096_105_0,0.6875,0,1,0,0,0
1742995091296_105_0,0.6875,0,1,0,0,0
1742995091496_105_0,0.6875,0,1,0,0,0
1742995091696_105_0,0.6875,0,1,0,0,0
1742995091932_105_0,0.6875,0,1,0,0,0
1742995092132_105_0,0.6875,0,1,0,0,0
1742995092332_105_0,0.6875,0,1,0,0,0
1742995092532_105_0,0.6875,0,1,0,0,0
1742995092732_105_0,0.6875,0,1,0,0,0
1742995092932_105_0,0.6875,0,1,0,0,0
1742995093132_105_0,0.6875,0,1,0,0,0
1742995093332_105_0,0.6875,0,1,0,0,0
1742995093532_105_0,0.6875,0,1,0,0,0
1742995093733_105_0,0.6875,0,1,0,0,0
1742995093933_105_0,0.6875,0,1,0,0,0
1742995094132_105_0,0.6875,0,1,0,0,0
1742995094332_105_0,0.6875,0,1,0,0,0
1742995094532_105_0,0.6875,0,1,0,0,0
1742995094732_105_0,0.6875,0,1,0,0,0
1742995094932_105_0,0.6875,0,1,0,0,0
1742995095132_105_0,0.6875,0,1,0,0,0
1742995095364_105_0,0.6875,0,1,0,0,0
1742995095565_105_0,0.6875,0,1,0,0,0
1742995095764_105_0,0.6875,0,1,0,0,0
1742995095964_105_0,0.6875,0,1,0,0,0
1742995096164_105_0,0.6875,0,1,0,0,0
1742995096364_105_0,0.6875,0,1,0,0,0
1742995096568_105_0,0.6875,0,1,0,0,0
1742995096769_105_0,0.6875,0,1,0,0,0
1742995097001_105_0,0.6875,0,1,0,0,0
1742995097232_105_0,0.6875,0,1,0,0,0
1742995097432_105_0,0.6875,0,1,0,0,0
1742995097633_105_0,0.6875,0,1,0,0,0
1742995097832_105_0,0.6875,0,1,0,0,0
1742995103376_105_0,0.6875,0,1,0,0,0
1742995103580_105_0,0.6875,0,1,0,0,0
1742995103937_105_0,0.6875,0,1,0,0,0
1742995104170_105_0,0.6875,0,1,0,0,0
1742995104406_105_0,0.6875,0,1,0,0,0
1742995104637_105_0,0.6875,0,1,0,0,0
1742995104837_105_0,0.6875,0,1,0,0,0
1742995105038_105_0,0.6875,0,1,0,0,0
1742995105237_105_0,0.6875,0,1,0,0,0
1742995105438_105_0,0.6875,0,1,0,0,0
1742995105646_105_0,0.6875,0,1,0,0,0
1742995105874_105_0,0.6875,0,1,0,0,0
1742995106074_105_0,0.6875,0,1,0,0,0
1742995106274_105_0,0.6875,0,1,0,0,0
1742995106474_105_0,0.6875,0,1,0,0,0
1742995106674_105_0,0.6875,0,1,0,0,0
1742995106874_105_0,0.6875,0,1,0,0,0
1742995107074_105_0,0.6875,0,1,0,0,0
1742995107274_105_0,0.6875,0,1,0,0,0
1742995107506_105_0,0.6875,0,1,0,0,0
1742995107706_105_0,0.6875,0,1,0,0,0
1742995107942_105_0,0.6875,0,1,0,0,0
1742995108143_105_0,0.6875,0,1,0,0,0
1742995108342_105_0,0.6875,0,1,0,0,0
1742995109138_105_0,0.6875,0,1,0,0,0
1742995109375_105_0,0.6875,0,1,0,0,0
1742995109574_105_0,0.6875,0,1,0,0,0
1742995109806_105_0,0.6875,0,1,0,0,0
1742995110006_105_0,0.6875,0,1,0,0,0
1742995110243_105_0,0.6875,0,1,0,0,0
1742995110474_105_0,0.6875,0,1,0,0,0
1742995110674_105_0,0.6875,0,1,0,0,0
1742995110875_105_0,0.6875,0,1,0,0,0
1742995111081_105_0,0.6875,0,1,0,0,0
1742995111310_105_0,0.6875,0,1,0,0,0
1742995111510_105_0,0.6875,0,1,0,0,0
